20220522_PSG_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000449028,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000449010
20220522_BRESTOIS_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000449026,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000448997
20220515_MONTPELLIER_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000448392,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000448349
20220515_BORDEAUX_LORIENT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000448393,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000448348
20220509_PSG_TROYES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000448396,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447778
20220509_LORIENT_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447869,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447735
20220508_ANGERS_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447720,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447718
20220508_METZ_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447868,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447697
20220502_MARSEILLE_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447335,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447165
20220502_BORDEAUX_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447145,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447144
20220501_MONACO_ANGERS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447337,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447103
20220501_TROYES_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447311,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447083
20220501_RENNAIS_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447336,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447016
20220501_LENS_NANTES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000447310,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000447181
20220430_STRASBOURG_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446967,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446964
20220425_REIMS_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446603,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446524
20220425_LILLE_STRASBOURG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446660,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446509
20220424_NANTES_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446498,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446492
20220424_RENNAIS_LORIENT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446602,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446456
20220424_PSG_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446374,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446369
20220424_SAINT_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446487,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446347
20220424_LYONNAIS_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446214,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446299
20220421_TROYES_CLERMONT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446232,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446077
20220421_REIMS_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446227,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446079
20220421_MONACO_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446230,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446082
20220421_LORIENT_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446228,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446075
20220421_BORDEAUX_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000446233,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000446015
20220418_PSG_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445771,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445750
20220418_SAINT_BRESTOIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445814,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445592
20220418_RENNAIS_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445815,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445501
20220418_NICE_LORIENT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445813,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445674
20220418_LYONNAIS_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445780,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445726
20220418_LILLE_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445812,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445610
20220411_MARSEILLE_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445133,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000445030
20220410_BORDEAUX_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445005,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000444933
20220410_CLERMONT_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444880,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000444828
20220409_LORIENT_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000445132,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000444631
20220404_PSG_LORIENT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444066,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000444026
20220404_LYONNAIS_ANGERS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444194,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000443979
20220403_TROYES_REIMS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444193,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000443959
20220403_STRASBOURG_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444192,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000443939
20220403_LILLE_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000443916,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000443912
20220403_NICE_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000444191,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000443883
20220321_MARSEILLE_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442864,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442790
20220321_REIMS_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442862,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442770
20220320_BORDEAUX_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442755,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442753
20220320_MONACO_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442706,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442719
20220320_NANTES_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442875,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442650
20220314_BRESTOIS_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442513,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442284
20220314_LYONNAIS_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442506,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442261
20220313_STRASBOURG_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442512,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442239
20220313_TROYES_NANTES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442511,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442136
20220313_MONTPELLIER_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442510,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442118
20220312_LILLE_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000442509,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000442050
20220307_MARSEILLE_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441925,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441768
20220307_LILLE_CLERMONT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441924,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441751
20220306_BORDEAUX_TROYES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441728,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441729
20220306_SAINT_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441926,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441696
20220306_NICE_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441649,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441646
20220306_LENS_BRESTOIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441919,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441605
20220228_LYONNAIS_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441249,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441188
20220228_TROYES_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441248,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441172
20220227_CLERMONT_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441163,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441158
20220227_MONACO_REIMS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441247,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441123
20220227_PSG_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441069,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441068
20220227_STRASBOURG_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441246,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000441018
20220226_MONTPELLIER_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000441252,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440994
20220221_MARSEILLE_CLERMONT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000440777,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440718
20220221_BORDEAUX_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000440700,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440699
20220220_NANTES_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000440521,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440516
20220220_LENS_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000440772,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440464
20220219_LILLE_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000440771,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000440354
20220214_LENS_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000439674,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000439555
20220213_BRESTOIS_TROYES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000439705,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000439509
20220213_MONACO_LORIENT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000439701,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000439468
20220213_LYONNAIS_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000439709,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000439314
20220212_PSG_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000439167,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000439162
20220207_LILLE_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438200,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000438164
20220207_RENNAIS_BRESTOIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438714,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000438117
20220206_LORIENT_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438712,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000438068
20220206_MONACO_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438709,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437949
20220206_SAINT_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438707,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437929
20220205_MARSEILLE_ANGERS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000438704,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437806
20220124_PSG_REIMS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437318,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437287
20220124_MONTPELLIER_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437357,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437267
20220123_BORDEAUX_STRASBOURG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437257,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437255
20220123_METZ_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437355,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437245
20220123_LENS_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437356,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437190
20220123_BRESTOIS_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437358,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437180
20220122_LYONNAIS_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000437175,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000437136
20220110_LYONNAIS_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000436267,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000436247
20220110_NANTES_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000436356,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000436224
20220109_BRESTOIS_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000436355,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000436217
20220109_LENS_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000436312,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000436198
20220108_BORDEAUX_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000436190,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000436185
20211223_LORIENT_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000435358,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000435245
20211223_BORDEAUX_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000435285,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000435232
20211213_PSG_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434770,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434567
20211213_STRASBOURG_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434727,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434547
20211212_TROYES_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434654,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434539
20211212_LILLE_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434723,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434527
20211212_BRESTOIS_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434721,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434480
20211211_NANTES_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434720,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434449
20211206_BORDEAUX_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434719,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000434020
20211205_NICE_STRASBOURG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434714,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433985
20211205_MONACO_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434676,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433976
20211205_SAINT_RENNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434674,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433969
20211205_LENS_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000433954,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433952
20211205_LILLE_TROYES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000434673,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433931
20211202_PSG_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000433732,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433702
20211202_STRASBOURG_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000433720,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433690
20211128_BORDEAUX_BRESTOIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000433453,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433380
20211128_SAINT_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000433452,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000433354
20211122_CLERMONT_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000432910,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000432738
20211121_RENNAIS_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000432915,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000432642
20211121_PSG_NANTES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000432643,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000432635
20211120_MONACO_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000432916,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000432516
20211108_RENNAIS_LYONNAIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431561,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431318
20211108_NICE_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431560,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431311
20211107_REIMS_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431552,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431303
20211107_MARSEILLE_METZ,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431557,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431295
20211107_BORDEAUX_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431245,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431238
20211106_LENS_TROYES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000431553,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000431146
20211101_CLERMONT_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430933,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430605
20211101_BRESTOIS_MONACO,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430934,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430601
20211031_BORDEAUX_REIMS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430594,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430593
20211031_ANGERS_NICE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430940,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430578
20211031_LYONNAIS_LENS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430941,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430484
20211031_METZ_SAINT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430939,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430475
20211030_PSG_LILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430397,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430369
20211028_NICE_MARSEILLE,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430932,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000430146
20211025_MARSEILLE_PSG,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000429935,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429885
20211025_MONACO_MONTPELLIER,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430037,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429864
20211024_LORIENT_BORDEAUX,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000429955,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429856
20211024_LILLE_BRESTOIS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000429933,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429780
20211024_NANTES_CLERMONT,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000430036,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429913
20211023_SAINT_ANGERS,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000429934,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429713
20211017_BORDEAUX_NANTES,https://programs.sbs.co.kr/sports/21ligue1/vod/69809/22000429318,https://programs.sbs.co.kr/sports/21ligue1/clip/69811/22000429314
